customer_id,account_id,customer_name,account_type,country,city,account_open_date,current_balance,kyc_status,customer_risk_category,mobile_number,email,normalized_customer_id,normalized_country,kyc_reference_id,document_status,risk_flag,source_of_funds,aml_score,kyc_compliance_risk_score,total_swift_transfers,total_swift_amount,average_swift_amount,high_risk_country_transfers,total_crm_interactions,crm_risk_signal_count,total_audit_events,serious_audit_event_count,final_customer_risk_score,final_customer_risk_level,ai_risk_score,ai_risk_level,ai_risk_reasons,ml_anomaly_prediction,ml_anomaly_status,ml_anomaly_score,rule_based_score,hybrid_risk_score,hybrid_risk_level,hybrid_risk_reasons
CUST_1320,ACC_5320,Mrs. Rebecca Lucas,NRI,United Kingdom,Bengaluru,07-22-2020,4746094.7,Verified,HIGH,001-477-615-8085x54248,jramos@example.org,CUST_1320,United Kingdom,KYC_7320,Verified,Sanctions Watchlist Match,Inheritance,0.61,45.25,3.0,291243.33,97081.11,0.0,1.0,1.0,2.0,1.0,58.25,MEDIUM,30.0,LOW,Customer has AML/KYC risk flag: Sanctions Watchlist Match | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,1,NORMAL,0.0788,30.0,30.0,LOW,Customer has AML/KYC risk flag: Sanctions Watchlist Match | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer
CUST_1321,ACC_5321,Daniel Salazar,Corporate,Singapore,Mumbai,11-21-2022,295419.39,Verified,LOW,742-488-5726,margaret61@example.org,CUST_1321,Singapore,KYC_7321,Under Review,Offshore Entity Link,Business Income,0.06,41.5,3.0,388727.03,129575.67666666668,0.0,0.0,0.0,0.0,0.0,41.5,MEDIUM,20.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link,1,NORMAL,0.0804,20.0,20.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link
CUST_1322,ACC_5322,Brandi Howard,Current,UAE,Hyderabad,10/01/2021,2475769.9,Expired,HIGH,513-393-7213x91791,jasonmorris@example.org,CUST_1322,United Arab Emirates,KYC_7322,Expired,Sanctions Watchlist Match,Inheritance,0.6,70.0,1.0,74693.73,74693.73,0.0,0.0,0.0,2.0,1.0,75.0,HIGH,55.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Serious audit events found for this customer",1,NORMAL,0.1443,55.0,55.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Serious audit events found for this customer"
CUST_1323,ACC_5323,William Mccarthy,Savings,UAE,Chennai,07-27-2024,2887271.4,Expired,HIGH,9035793806,carterthomas@example.net,CUST_1323,United Arab Emirates,KYC_7323,Under Review,Politically Exposed Person,Inheritance,0.57,54.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,62.25,MEDIUM,40.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals",1,NORMAL,0.1258,40.0,40.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals"
CUST_1324,ACC_5324,Paige Hall,Savings,United Kingdom,Chennai,2020-02-26,3565128.45,Verified,MEDIUM,754-258-5329x58437,kristysingh@example.net,CUST_1324,United Kingdom,KYC_7324,Under Review,Unusual Beneficiary Pattern,Cash Deposits,0.13,63.25,1.0,330776.86,330776.86,1.0,0.0,0.0,2.0,1.0,78.25,HIGH,48.0,MEDIUM,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer,1,NORMAL,0.1052,48.0,48.0,MEDIUM,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer
CUST_1325,ACC_5325,Jorge Watkins,Current,India,Patna,19/09/2024,2810057.66,Pending,LOW,001-277-476-8313x98892,penny40@example.com,CUST_1325,India,KYC_7325,Missing,Unusual Beneficiary Pattern,Salary,0.58,69.5,1.0,244675.42,244675.42,0.0,0.0,0.0,3.0,2.0,79.5,HIGH,45.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Serious audit events found for this customer,1,NORMAL,0.0936,45.0,45.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Serious audit events found for this customer
CUST_1326,ACC_5326,Nicole Clark,Current,UAE,Hyderabad,2019-10-27,4764567.83,Incomplete,LOW,001-820-968-7382,peternicholson@example.net,CUST_1326,United Arab Emirates,KYC_7326,Expired,High Cash Activity,Missing,0.9,97.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,HIGH,85.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Serious audit events found for this customer",1,NORMAL,0.0457,85.0,85.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Serious audit events found for this customer"
CUST_1327,ACC_5327,Kelly Nguyen,Salary,United States,Patna,04-05-2025,879562.75,Expired,LOW,001-539-824-7601,clayjill@example.org,CUST_1327,United States,KYC_7327,Missing,High Cash Activity,Salary,0.33,63.25,1.0,70585.87,70585.87,0.0,0.0,0.0,0.0,0.0,63.25,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity",1,NORMAL,0.1515,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity"
CUST_1328,ACC_5328,Destiny Carter,Corporate,UAE,Pune,26/02/2022,2222685.78,Expired,HIGH,(555)873-2125,alexis53@example.com,CUST_1328,United Arab Emirates,KYC_7328,Expired,Sanctions Watchlist Match,Inheritance,0.63,70.75,2.0,276083.6,138041.8,0.0,0.0,0.0,0.0,0.0,70.75,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match",1,NORMAL,0.142,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match"
CUST_1329,ACC_5329,Scott Perez,NRI,India,Bengaluru,08/02/2021,3676970.77,Verified,HIGH,604-811-0889,ashley31@example.com,CUST_1329,India,KYC_7329,Under Review,High Cash Activity,Cash Deposits,0.51,72.75,1.0,769995.1,769995.1,1.0,0.0,0.0,0.0,0.0,82.75,HIGH,53.0,MEDIUM,Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure,1,NORMAL,0.057,53.0,53.0,MEDIUM,Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure
CUST_1330,ACC_5330,Allison Nelson,Current,United Kingdom,Pune,2020-01-14,2863943.44,Pending,MEDIUM,749.764.7855x6016,cherylfox@example.net,CUST_1330,United Kingdom,KYC_7330,Expired,Unusual Beneficiary Pattern,Business Income,0.35,63.75,3.0,390771.91,130257.30333333334,1.0,0.0,0.0,0.0,0.0,73.75,MEDIUM,43.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer has transfers to high-risk countries,1,NORMAL,0.1205,43.0,43.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer has transfers to high-risk countries
CUST_1331,ACC_5331,Linda Blackwell,Salary,UAE,Pune,26/06/2020,4581707.04,Pending,LOW,945.817.8614,cynthiakirby@example.net,CUST_1331,United Arab Emirates,KYC_7331,Missing,High Cash Activity,Unknown,0.63,90.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,98.75,HIGH,55.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.0998,55.0,55.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals
CUST_1332,ACC_5332,Michelle Martin,Corporate,UAE,Patna,2023-10-21,4388789.19,Incomplete,LOW,248.856.5431x8432,laurenbrown@example.org,CUST_1332,United Arab Emirates,KYC_7332,Expired,Incomplete KYC,Business Income,0.52,68.0,1.0,680653.31,680653.31,1.0,2.0,0.0,1.0,0.0,78.0,HIGH,68.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0391,68.0,68.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure"
CUST_1333,ACC_5333,Donna Gregory,NRI,Singapore,Bengaluru,06-25-2025,1380815.34,Expired,MEDIUM,3865469130,perezkevin@example.net,CUST_1333,Singapore,KYC_7333,Expired,Politically Exposed Person,Inheritance,0.64,71.0,5.0,1183000.05,236600.01,2.0,0.0,0.0,1.0,0.0,91.0,HIGH,76.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0055,76.0,76.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure"
CUST_1334,ACC_5334,Deborah Juarez,NRI,Germany,Bengaluru,03/07/2022,3060262.22,Pending,MEDIUM,+1-443-819-8698x5784,carrie62@example.net,CUST_1334,Germany,KYC_7334,Missing,No Risk Flag,Unknown,0.72,63.0,2.0,355135.3,177567.65,1.0,0.0,0.0,2.0,1.0,78.0,HIGH,58.0,MEDIUM,Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer,1,NORMAL,0.1275,58.0,58.0,MEDIUM,Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer
CUST_1335,ACC_5335,Kevin Woods,Savings,United Kingdom,Kolkata,20/09/2021,3514015.12,Incomplete,HIGH,+1-921-586-2397x139,fcurtis@example.com,CUST_1335,United Kingdom,KYC_7335,Missing,Unusual Beneficiary Pattern,Salary,0.73,73.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,78.25,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer AML score is high | Serious audit events found for this customer",1,NORMAL,0.1085,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer AML score is high | Serious audit events found for this customer"
CUST_1336,ACC_5336,Melody Mckee,Corporate,India,Kolkata,15/04/2023,2389965.76,Incomplete,HIGH,001-419-677-9203x889,rodriguezchristopher@example.org,CUST_1336,India,KYC_7336,Expired,Sanctions Watchlist Match,Salary,0.79,74.75,1.0,4422.17,4422.17,0.0,0.0,0.0,1.0,1.0,79.75,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer AML score is high | Serious audit events found for this customer",1,NORMAL,0.123,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer AML score is high | Serious audit events found for this customer"
CUST_1337,ACC_5337,Robert Johnson,Current,India,Delhi,08/03/2026,6698.89,Verified,LOW,(629)973-9046x81567,xavierroberts@example.net,CUST_1337,India,KYC_7337,Missing,Incomplete KYC,Unknown,0.38,84.5,2.0,259117.77,129558.885,0.0,0.0,0.0,2.0,2.0,94.5,HIGH,60.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer,1,NORMAL,0.0785,60.0,60.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer
CUST_1338,ACC_5338,Danielle Anderson,NRI,United Kingdom,Bengaluru,11-30-2019,1696404.25,Expired,HIGH,(314)526-6141,everetttaylor@example.org,CUST_1338,United Kingdom,KYC_7338,Verified,Incomplete KYC,Investment,0.63,45.75,1.0,690840.26,690840.26,1.0,1.0,1.0,1.0,0.0,63.75,MEDIUM,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0598,58.0,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure"
CUST_1339,ACC_5339,James Rhodes,NRI,United States,Chennai,11/04/2023,527517.04,Pending,MEDIUM,+1-785-450-4811x19428,richard46@example.org,CUST_1339,United States,KYC_7339,Verified,Offshore Entity Link,Inheritance,0.06,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,LOW,20.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link,1,NORMAL,0.063,20.0,20.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link
CUST_1340,ACC_5340,Jacqueline Martinez,Salary,UAE,Delhi,22/09/2023,2867077.46,Expired,HIGH,001-251-721-8958,montgomerykevin@example.org,CUST_1340,United Arab Emirates,KYC_7340,Under Review,Incomplete KYC,Inheritance,0.88,62.0,1.0,76497.4,76497.4,1.0,0.0,0.0,2.0,1.0,77.0,HIGH,63.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer",1,NORMAL,0.09,63.0,63.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer"
CUST_1341,ACC_5341,Heather Hall,Savings,United States,Pune,2025-08-13,4919592.39,Expired,HIGH,(235)272-4456x86146,shawnaperry@example.net,CUST_1341,United States,KYC_7341,Missing,High Cash Activity,Unknown,0.22,80.5,2.0,111947.34,55973.67,0.0,0.0,0.0,2.0,1.0,85.5,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer",1,NORMAL,0.1059,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer"
CUST_1342,ACC_5342,Tyler Russell,NRI,UAE,Bengaluru,2024-02-25,772350.84,Incomplete,MEDIUM,001-597-885-2002x534,smithwendy@example.org,CUST_1342,United Arab Emirates,KYC_7342,Expired,Incomplete KYC,Salary,0.46,66.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.5,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC",1,NORMAL,0.151,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC"
CUST_1343,ACC_5343,George Allen,Corporate,United States,Patna,05/10/2021,1472335.81,Expired,MEDIUM,(564)855-1075,aaronsmith@example.net,CUST_1343,United States,KYC_7343,Missing,Unusual Beneficiary Pattern,Unknown,0.76,94.0,1.0,135555.59,135555.59,0.0,0.0,0.0,1.0,1.0,99.0,HIGH,85.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Serious audit events found for this customer",1,NORMAL,0.0903,85.0,85.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Serious audit events found for this customer"
CUST_1344,ACC_5344,Theresa Bradley,Current,India,Unknown,11-08-2024,779580.58,Incomplete,MEDIUM,(262)236-4949,bettypotts@example.net,CUST_1344,India,KYC_7344,Expired,Offshore Entity Link,Cash Deposits,0.4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer",1,NORMAL,0.1143,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer"
